Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Visibility_MeanRatio,Item_Type_Combined,Outlet_Years
FDZ23,17.75,Regular,0.067884624,Baking Goods,187.324,OUT017,2007,Small,Tier 2,Supermarket Type1,0.8031271936091234,Food,6
NCU53,5.485,Non-Edible,0.042925965,Health and Hygiene,164.5842,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.9049483990829514,Non-Consumable,4
NCW30,5.21,Non-Edible,0.011000735,Household,258.0962,OUT013,1987,High,Tier 3,Supermarket Type1,0.9988379599468225,Non-Consumable,26
NCM26,20.5,Non-Edible,0.023031127000000002,Others,154.534,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.6824188839091835,Non-Consumable,28
FDV50,14.300000000000002,Low Fat,0.121977653,Dairy,122.573,OUT027,1985,Medium,Tier 3,Supermarket Type2,1.1267380204892186,Food,28
FDW15,15.35,Regular,0.055199282999999995,Meat,146.4734,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8308723512871576,Food,14
FDI35,14.0,Low Fat,0.041091215,Starchy Foods,182.6634,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9939481642791912,Food,28
FDO11,8.0,Regular,0.030436087,Breads,249.0092,OUT017,2007,Small,Tier 2,Supermarket Type1,0.8923822116974303,Food,6
FDN48,13.35,Low Fat,0.06495073,Baking Goods,92.5804,OUT046,1997,Small,Tier 1,Supermarket Type1,0.8802547337222901,Food,16
NCA17,20.6,Non-Edible,0.045488814,Health and Hygiene,149.9392,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.7829679945150061,Non-Consumable,14
NCN54,20.35,Non-Edible,0.021308723999999998,Household,79.2328,OUT013,1987,High,Tier 3,Supermarket Type1,0.8419804174092266,Non-Consumable,26
FDP22,14.65,Regular,0.099049679,Snack Foods,49.7666,OUT013,1987,High,Tier 3,Supermarket Type1,0.9995837408988197,Food,26
NCB54,8.76,Non-Edible,0.050043246,Health and Hygiene,126.2336,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8697233717666459,Non-Consumable,9
FDD08,8.3,Low Fat,0.035426061,Fruits and Vegetables,37.7506,OUT045,2002,Small,Tier 2,Supermarket Type1,0.7385918882272594,Food,11
DRM48,15.2,Low Fat,0.18896587899999998,Soft Drinks,35.9848,OUT010,1998,Small,Tier 3,Grocery Store,1.472761894847006,Drinks,15
FDG41,8.84,Regular,0.076191354,Frozen Foods,110.3228,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9960655456480889,Food,28
FDE44,14.65,Low Fat,0.17055809600000002,Fruits and Vegetables,48.7692,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.8377351489498709,Food,28
FDE26,9.3,Low Fat,0.088988939,Canned,144.0786,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8685595325619414,Food,9
NCS38,8.6,Non-Edible,0.06568385968808309,Household,113.1176,OUT013,1987,High,Tier 3,Supermarket Type1,0.6731925321499482,Non-Consumable,26
NCJ54,9.895,Non-Edible,0.06568385968808309,Household,230.4642,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.9161207442232113,Non-Consumable,4
FDI40,11.5,Regular,0.21991455399999998,Frozen Foods,98.8358,OUT019,1985,Small,Tier 1,Grocery Store,1.4754268217799853,Food,28
FDN45,19.35,Low Fat,0.11858387,Snack Foods,224.4088,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.8832071197714031,Food,4
FDU43,19.35,Regular,0.058043379000000006,Fruits and Vegetables,239.8564,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9015977502127452,Food,16
FDI04,13.65,Regular,0.122040464,Frozen Foods,197.5426,OUT010,1998,Small,Tier 3,Grocery Store,1.3641338218537349,Food,15
NCC07,19.6,Non-Edible,0.024048716,Household,104.9964,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.7390507492603816,Non-Consumable,4
NCC07,19.6,Non-Edible,0.04193537,Household,104.5964,OUT019,1985,Small,Tier 1,Grocery Store,1.2887326965402779,Non-Consumable,28
NCD18,16.0,Non-Edible,0.072816495,Household,231.3668,OUT045,2002,Small,Tier 2,Supermarket Type1,1.0514990400420297,Non-Consumable,11
FDU55,16.2,Low Fat,0.035904485,Fruits and Vegetables,258.6278,OUT035,2004,Small,Tier 2,Supermarket Type1,0.9986536964895047,Food,9
FDX59,10.195,Low Fat,0.051651503,Breads,35.2558,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8543900772948677,Food,9
FDR52,12.65,Regular,0.076162818,Frozen Foods,190.7846,OUT049,1999,Medium,Tier 1,Supermarket Type1,1.0007767624607125,Food,14
NCP17,19.35,Non-Edible,0.027691307999999998,Health and Hygiene,63.3168,OUT013,1987,High,Tier 3,Supermarket Type1,0.7433066121895043,Non-Consumable,26
FDQ32,17.85,Regular,0.04670302,Fruits and Vegetables,122.2388,OUT045,2002,Small,Tier 2,Supermarket Type1,0.999744514363762,Food,11
NCT17,10.8,Non-Edible,0.041930938,Health and Hygiene,188.0214,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.9997421185580365,Non-Consumable,14
FDO10,13.65,Regular,0.06568385968808309,Snack Foods,57.7588,OUT049,1999,Medium,Tier 1,Supermarket Type1,1.0,Food,14
FDE32,20.7,Low Fat,0.048834717,Fruits and Vegetables,36.5506,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.999763779231757,Food,14
FDN44,13.15,Low Fat,0.022841841,Fruits and Vegetables,158.192,OUT045,2002,Small,Tier 2,Supermarket Type1,1.00075696956921,Food,11
FDH02,7.27,Regular,0.020777214,Canned,88.8488,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8554237841243367,Food,9
FDK60,16.5,Regular,0.093786169,Baking Goods,98.9068,OUT013,1987,High,Tier 3,Supermarket Type1,0.9986660650821717,Food,26
FDS24,20.85,Regular,0.108947031,Baking Goods,86.5514,OUT019,1985,Small,Tier 1,Grocery Store,1.4000677225451157,Food,28
FDL03,19.25,Regular,0.045327375999999996,Meat,198.21099999999998,OUT010,1998,Small,Tier 3,Grocery Store,1.0977323204138298,Food,15
FDB46,10.5,Regular,0.09330981099999999,Snack Foods,212.6244,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.995162016085225,Food,28
FDO48,15.0,Regular,0.026882496000000002,Baking Goods,222.6456,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8822755696888581,Food,14
FDZ39,19.7,Regular,0.018052793,Meat,103.399,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8177030613297163,Food,14
FDT02,12.6,Low Fat,0.06568385968808309,Dairy,35.1874,OUT027,1985,Medium,Tier 3,Supermarket Type2,1.8992749004726481,Food,28
FDC50,15.85,Low Fat,0.136384322,Canned,94.8094,OUT013,1987,High,Tier 3,Supermarket Type1,0.7989947435998075,Food,26
FDP39,12.65,Low Fat,0.06941183599999999,Meat,51.5324,OUT035,2004,Small,Tier 2,Supermarket Type1,1.0001513851879178,Food,9
DRG15,6.13,Low Fat,0.077048493,Dairy,60.0536,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.0044597778311835,Drinks,4
FDP10,19.0,Low Fat,0.12861192400000002,Snack Foods,104.1622,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.6801530665781993,Food,4
FDF53,20.75,Regular,0.08320169599999999,Frozen Foods,181.8318,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9934399316431738,Food,28
FDN34,15.6,Regular,0.045857055,Snack Foods,170.4132,OUT045,2002,Small,Tier 2,Supermarket Type1,0.8735143977342835,Food,11
FDK02,12.5,Low Fat,0.11245226,Canned,120.744,OUT045,2002,Small,Tier 2,Supermarket Type1,1.1190710267819317,Food,11
FDC23,18.0,Low Fat,0.017942516999999998,Starchy Foods,176.3686,OUT045,2002,Small,Tier 2,Supermarket Type1,1.001545088018384,Food,11
FDJ10,5.095,Regular,0.22674419899999998,Snack Foods,140.2838,OUT019,1985,Small,Tier 1,Grocery Store,1.2896994429565967,Food,28
FDE53,10.895,Low Fat,0.026875077,Frozen Foods,107.02799999999999,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8685733231985525,Food,9
FDR25,17.0,Regular,0.139495548,Canned,266.5884,OUT035,2004,Small,Tier 2,Supermarket Type1,0.9996331503951861,Food,9
FDW50,13.1,Low Fat,0.075578048,Dairy,165.7158,OUT046,1997,Small,Tier 1,Supermarket Type1,1.0024271486353356,Food,16
FDS09,8.895,Regular,0.081214552,Snack Foods,51.4008,OUT049,1999,Medium,Tier 1,Supermarket Type1,1.0006327424516446,Food,14
FDW49,19.5,Low Fat,0.138175481,Canned,178.1002,OUT010,1998,Small,Tier 3,Grocery Store,1.0,Food,15
FDU51,20.2,Regular,0.09651367599999999,Meat,178.7028,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9992232373139084,Food,16
FDF28,15.7,Regular,0.038018966,Frozen Foods,126.1046,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.8336216517734786,Food,4
NCY30,20.25,Non-Edible,0.02605898,Household,179.6976,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.8719984119504357,Non-Consumable,4
FDD44,8.05,Regular,0.078559463,Fruits and Vegetables,259.3646,OUT045,2002,Small,Tier 2,Supermarket Type1,1.0034401269074322,Food,11
FDX09,9.0,Low Fat,0.065618346,Snack Foods,177.33700000000002,OUT017,2007,Small,Tier 2,Supermarket Type1,0.8592637632158224,Food,6
NCF30,17.0,Non-Edible,0.126139002,Household,125.9362,OUT013,1987,High,Tier 3,Supermarket Type1,0.8418964703663406,Non-Consumable,26
FDZ50,12.799999999999999,Regular,0.138452448,Dairy,185.4608,OUT019,1985,Small,Tier 1,Grocery Store,1.485157495050062,Food,28
FDW37,19.2,Low Fat,0.06568385968808309,Canned,89.2488,OUT013,1987,High,Tier 3,Supermarket Type1,0.5837940934575081,Food,26
FDD11,12.85,Low Fat,0.030664333999999998,Starchy Foods,254.40400000000002,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8007258435603014,Food,14
DRH39,20.7,Low Fat,0.093067785,Dairy,75.567,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.8582361808663618,Drinks,4
FDA36,5.985,Low Fat,0.005675194000000001,Baking Goods,184.1924,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.9993371671585822,Food,14
NCG43,20.2,Non-Edible,0.07435487,Household,92.4462,OUT049,1999,Medium,Tier 1,Supermarket Type1,1.0410730016035408,Non-Consumable,14
FDF02,16.2,Low Fat,0.10345359900000001,Canned,103.699,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8815444256697399,Food,9
FDP57,17.5,Low Fat,0.052190155,Snack Foods,101.899,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.8524425857980956,Food,28
NCE42,21.1,Non-Edible,0.010662263,Household,231.9958,OUT017,2007,Small,Tier 2,Supermarket Type1,0.8589784965814111,Non-Consumable,6
NCR38,17.25,Non-Edible,0.11296874800000001,Household,252.8724,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9956888700185152,Non-Consumable,28
FDP03,5.15,Regular,0.10711317,Meat,125.1388,OUT019,1985,Small,Tier 1,Grocery Store,1.4006586584065195,Food,28
FDO51,6.785,Regular,0.041974545,Meat,42.3112,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8277266754584954,Food,9
NCQ42,20.35,Non-Edible,0.039268205,Household,128.4678,OUT046,1997,Small,Tier 1,Supermarket Type1,0.8554989660559877,Non-Consumable,16
NCM41,16.5,Non-Edible,0.035655991,Health and Hygiene,91.212,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9998438304448555,Non-Consumable,16
FDH48,13.5,Low Fat,0.06018748,Baking Goods,85.054,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9968293514975681,Food,28
DRF60,10.8,Low Fat,0.052068722000000005,Soft Drinks,236.4564,OUT046,1997,Small,Tier 1,Supermarket Type1,1.0014680994096212,Drinks,16
FDJ27,17.7,Regular,0.121852987,Meat,101.4674,OUT035,2004,Small,Tier 2,Supermarket Type1,1.0012787334838715,Food,9
FDQ14,9.27,Low Fat,0.061735873,Dairy,150.805,OUT013,1987,High,Tier 3,Supermarket Type1,0.9987663812033669,Food,26
FDN27,20.85,Low Fat,0.06568385968808309,Meat,118.5808,OUT017,2007,Small,Tier 2,Supermarket Type1,1.2945821807080284,Food,6
NCQ02,12.6,Non-Edible,0.007456464,Household,188.6556,OUT046,1997,Small,Tier 1,Supermarket Type1,0.4139491222635358,Non-Consumable,16
FDJ33,8.895,Regular,0.088459496,Snack Foods,124.87299999999999,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8090738407362423,Food,14
FDP07,18.2,Low Fat,0.08946642099999999,Fruits and Vegetables,196.011,OUT027,1985,Medium,Tier 3,Supermarket Type2,1.0663391520508052,Food,28
DRE01,10.1,Low Fat,0.16741508,Soft Drinks,241.2512,OUT049,1999,Medium,Tier 1,Supermarket Type1,1.0004900807274704,Drinks,14
FDU36,6.15,Low Fat,0.046364789000000003,Baking Goods,99.9384,OUT045,2002,Small,Tier 2,Supermarket Type1,0.9981927494320162,Food,11
FDL28,10.0,Regular,0.063531895,Frozen Foods,228.6668,OUT017,2007,Small,Tier 2,Supermarket Type1,1.003955669623515,Food,6
NCX53,20.1,Non-Edible,0.014937838,Health and Hygiene,141.2154,OUT046,1997,Small,Tier 1,Supermarket Type1,0.6727136335094845,Non-Consumable,16
FDZ39,19.7,Regular,0.018009769,Meat,103.699,OUT013,1987,High,Tier 3,Supermarket Type1,0.8157542849541908,Food,26
NCP42,8.51,Non-Edible,0.016097309,Household,195.3478,OUT013,1987,High,Tier 3,Supermarket Type1,1.0006347011550902,Non-Consumable,26
FDJ14,10.3,Regular,0.050061008,Canned,81.296,OUT035,2004,Small,Tier 2,Supermarket Type1,0.9992863410727558,Food,9
FDK04,7.36,Low Fat,0.052393366,Frozen Foods,55.3588,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.940193958817621,Food,14
NCC19,6.57,Non-Edible,0.09742857,Household,194.582,OUT017,2007,Small,Tier 2,Supermarket Type1,1.0023204939608301,Non-Consumable,6
FDS09,8.895,Regular,0.081418801,Snack Foods,51.7008,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.0031492648233127,Food,4
FDZ02,6.905,Regular,0.038147426,Dairy,99.6726,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9990794334995045,Food,16
FDD35,12.15,Low Fat,0.02596979,Starchy Foods,121.344,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.0021933689277152,Food,4
NCY42,6.38,Non-Edible,0.015248338,Household,144.14700000000002,OUT017,2007,Small,Tier 2,Supermarket Type1,0.8736376370518744,Non-Consumable,6
FDB05,5.155,Low Fat,0.08336707,Frozen Foods,246.9776,OUT045,2002,Small,Tier 2,Supermarket Type1,0.9998809335870855,Food,11
FDF20,12.85,Low Fat,0.033213888,Fruits and Vegetables,195.2768,OUT035,2004,Small,Tier 2,Supermarket Type1,0.840104562942373,Food,9
NCO41,12.5,Non-Edible,0.018925644,Health and Hygiene,97.3384,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.0024708941089875,Non-Consumable,4
FDC40,16.0,Regular,0.064748814,Dairy,79.4986,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9960919609557826,Food,28
FDV58,20.85,Low Fat,0.121496273,Snack Foods,197.4452,OUT045,2002,Small,Tier 2,Supermarket Type1,0.9662088382692074,Food,11
FDZ57,10.0,Regular,0.037840894,Snack Foods,129.5994,OUT045,2002,Small,Tier 2,Supermarket Type1,0.7408311450930981,Food,11
DRM35,9.695,Low Fat,0.07044455599999999,Hard Drinks,179.4344,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9988024078768936,Drinks,16
DRN36,15.2,Low Fat,0.050382246,Soft Drinks,94.2752,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.0014566390196387,Drinks,4
FDQ13,11.1,Low Fat,0.010641608,Canned,84.0908,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9967671781944791,Food,16
DRO35,13.85,Low Fat,0.05786369,Hard Drinks,115.4492,OUT010,1998,Small,Tier 3,Grocery Store,1.475488000432143,Drinks,15
NCD43,8.85,Non-Edible,0.06568385968808309,Household,104.3964,OUT035,2004,Small,Tier 2,Supermarket Type1,2.70143033229212,Non-Consumable,9
FDA51,8.05,Regular,0.165350432,Dairy,114.2518,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.0014450520606162,Food,4
NCX17,21.25,Non-Edible,0.113053302,Health and Hygiene,232.93,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9960158345346757,Non-Consumable,28
NCZ17,12.15,Non-Edible,0.079555138,Health and Hygiene,39.4506,OUT049,1999,Medium,Tier 1,Supermarket Type1,1.0013766623792972,Non-Consumable,14
FDR11,10.5,Regular,0.141847977,Breads,159.6578,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.8762221434753825,Food,28
FDW34,9.6,Low Fat,0.035634451,Snack Foods,242.917,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.816612810360235,Food,14
FDN50,16.85,Regular,0.026669832999999997,Canned,92.712,OUT017,2007,Small,Tier 2,Supermarket Type1,0.7623297553963915,Food,6
FDS09,8.895,Regular,0.08108848099999999,Snack Foods,50.2008,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9990794399046623,Food,16
FDS48,15.15,Low Fat,0.027892415,Baking Goods,150.9708,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.5960028550306744,Food,4
FDL44,18.25,Low Fat,0.012294203,Fruits and Vegetables,162.8894,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8419819052898999,Food,14
DRF48,5.73,Low Fat,0.052012483,Soft Drinks,187.5898,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.9404293705528376,Drinks,4
FDA14,16.1,Low Fat,0.06568385968808309,Dairy,147.876,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.0060872396611893,Food,4
NCD30,19.7,Non-Edible,0.026891006000000002,Household,96.5726,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8989419157490605,Non-Consumable,14
FDI16,14.0,Regular,0.13654370400000002,Frozen Foods,51.56399999999999,OUT017,2007,Small,Tier 2,Supermarket Type1,0.8450698741543662,Food,6
NCG06,16.35,Non-Edible,0.029439793,Household,258.5646,OUT035,2004,Small,Tier 2,Supermarket Type1,0.9975539256826926,Non-Consumable,9
DRZ24,7.535,Low Fat,0.081772054,Soft Drinks,120.444,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8028354872600708,Drinks,9
NCS17,18.6,Non-Edible,0.080664702,Health and Hygiene,95.0436,OUT045,2002,Small,Tier 2,Supermarket Type1,1.0014141802360834,Non-Consumable,11
FDB37,20.25,Regular,0.02298735,Baking Goods,241.1538,OUT045,2002,Small,Tier 2,Supermarket Type1,0.6171553655553421,Food,11
FDE10,6.67,Regular,0.089931111,Snack Foods,130.0626,OUT035,2004,Small,Tier 2,Supermarket Type1,1.0001513832140727,Food,9
FDC57,20.1,Regular,0.05470525,Fruits and Vegetables,191.68200000000002,OUT045,2002,Small,Tier 2,Supermarket Type1,0.9002688937273042,Food,11
FDM12,16.7,Regular,0.07020180599999999,Baking Goods,187.9214,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.9065714840538204,Food,4
FDE24,14.85,Low Fat,0.093607933,Baking Goods,140.4812,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8431316723831057,Food,14
FDW22,9.695,Regular,0.030351816,Snack Foods,219.7114,OUT045,2002,Small,Tier 2,Supermarket Type1,0.8113409398525994,Food,11
DRD01,12.1,Regular,0.06087929,Soft Drinks,53.3614,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.8388757121001752,Drinks,28
NCZ18,7.825,Non-Edible,0.18516682,Household,253.8698,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9979891093032995,Non-Consumable,28
FDN49,17.25,Regular,0.125478425,Breakfast,40.948,OUT045,2002,Small,Tier 2,Supermarket Type1,1.001524832315966,Food,11
FDR22,19.35,Regular,0.018559093999999998,Snack Foods,113.1544,OUT035,2004,Small,Tier 2,Supermarket Type1,1.0003216978185159,Food,9
FDV08,7.35,Low Fat,0.06568385968808309,Fruits and Vegetables,43.6454,OUT019,1985,Small,Tier 1,Grocery Store,1.5109929289457487,Food,28
FDY39,5.305,Regular,0.047028692999999996,Meat,185.3608,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9986691487806237,Food,16
FDV36,18.7,Low Fat,0.026342897,Baking Goods,125.70200000000001,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.7280852989736399,Food,14
FDO60,20.0,Low Fat,0.03443923,Baking Goods,45.1086,OUT045,2002,Small,Tier 2,Supermarket Type1,1.0002362254132684,Food,11
FDU04,7.93,Low Fat,0.005521567,Frozen Foods,122.3414,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.994657709001345,Food,28
FDR20,20.0,Regular,0.027987562,Fruits and Vegetables,46.7744,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9970434261933122,Food,28
FDW19,12.35,Regular,0.067409268,Fruits and Vegetables,110.45700000000001,OUT019,1985,Small,Tier 1,Grocery Store,1.4007528988325624,Food,28
FDU40,20.85,Low Fat,0.037462127000000005,Frozen Foods,194.2478,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8428396989269,Food,14
FDK15,10.8,Low Fat,0.098613411,Meat,97.6042,OUT045,2002,Small,Tier 2,Supermarket Type1,1.000314424740313,Food,11
DRF15,18.35,Low Fat,0.03320771,Dairy,151.834,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8983023727665497,Drinks,9
FDQ25,8.63,Regular,0.028436636,Canned,173.6422,OUT017,2007,Small,Tier 2,Supermarket Type1,1.0039365836312484,Food,6
FDI48,11.85,Regular,0.097555725,Baking Goods,52.7666,OUT019,1985,Small,Tier 1,Grocery Store,1.521932684981567,Food,28
FDS49,9.0,Low Fat,0.079345519,Canned,77.0644,OUT046,1997,Small,Tier 1,Supermarket Type1,0.8425339645576966,Food,16
FDV22,14.85,Regular,0.009938784,Snack Foods,157.863,OUT046,1997,Small,Tier 1,Supermarket Type1,1.0016800182111716,Food,16
NCV42,6.26,Non-Edible,0.031421978999999996,Household,109.3228,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9030965993258413,Non-Consumable,16
FDX26,17.7,Low Fat,0.087808521,Dairy,184.3292,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9981274158027755,Food,16
FDI33,16.5,Low Fat,0.028534583,Snack Foods,89.8146,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.0022564182755513,Food,4
FDZ14,7.71,Regular,0.047662684000000004,Dairy,121.0756,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8892820023448097,Food,14
FDG10,6.63,Regular,0.010930195,Snack Foods,56.3588,OUT013,1987,High,Tier 3,Supermarket Type1,0.9975769716613334,Food,26
FDM38,5.885,Regular,0.09314922,Canned,50.7982,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.0026896833280865,Food,4
FDG26,18.85,Low Fat,0.04244331900000001,Canned,256.033,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.796970034448608,Food,28
FDH46,6.935,Regular,0.04127448,Snack Foods,101.6332,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8979636603578942,Food,9
FDN13,18.6,Low Fat,0.152677702,Breakfast,99.9358,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.0043943330097824,Food,4
FDU57,8.27,Regular,0.089537252,Snack Foods,149.7708,OUT035,2004,Small,Tier 2,Supermarket Type1,0.867595203288853,Food,9
NCI06,11.3,Non-Edible,0.04771769,Household,179.666,OUT046,1997,Small,Tier 1,Supermarket Type1,0.8811473649526619,Non-Consumable,16
FDM38,5.885,Regular,0.092959451,Canned,52.6982,OUT045,2002,Small,Tier 2,Supermarket Type1,1.0006469456807343,Food,11
NCG42,19.2,Non-Edible,0.06900693599999999,Household,128.931,OUT010,1998,Small,Tier 3,Grocery Store,1.4324988968142571,Non-Consumable,15
FDL39,16.1,Regular,0.063459792,Dairy,180.0318,OUT045,2002,Small,Tier 2,Supermarket Type1,0.7385918822980959,Food,11
FDT31,19.75,Low Fat,0.021795357,Fruits and Vegetables,190.9872,OUT019,1985,Small,Tier 1,Grocery Store,1.292242857518077,Food,28
FDV59,13.35,Low Fat,0.047987076,Breads,217.0166,OUT013,1987,High,Tier 3,Supermarket Type1,0.9987841783050161,Food,26
FDB49,8.3,Regular,0.03014565,Baking Goods,100.5384,OUT035,2004,Small,Tier 2,Supermarket Type1,0.7180056159710515,Food,9
FDD58,7.76,Low Fat,0.059444517999999995,Snack Foods,101.37,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.856731985233594,Food,14
DRN59,15.0,Low Fat,0.064141622,Hard Drinks,45.306000000000004,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9930662317078219,Drinks,16
FDX48,17.75,Regular,0.037946798999999996,Baking Goods,153.3656,OUT049,1999,Medium,Tier 1,Supermarket Type1,1.0019356415521203,Food,14
