Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Visibility_MeanRatio,Item_Type_Combined,Outlet_Years,Avg_sales_product
NCR53,12.15,Non-Edible,0.242768664,Health and Hygiene,226.5404,OUT010,1998,Small,Tier 3,Grocery Store,225.0404,1.4875956758378084,Non-Consumable,15,
FDL57,15.1,Regular,0.067064128,Snack Foods,257.9304,OUT035,2004,Small,Tier 2,Supermarket Type1,6458.26,0.8877336520853139,Food,9,
FDO44,12.6,Low Fat,0.087630566,Fruits and Vegetables,110.0228,OUT045,2002,Small,Tier 2,Supermarket Type1,3205.1612,1.0029898415571856,Food,11,
NCY41,16.75,Non-Edible,0.07572130099999999,Health and Hygiene,34.3532,OUT035,2004,Small,Tier 2,Supermarket Type1,1042.6428,0.9115230692913593,Non-Consumable,9,
FDL08,10.8,Low Fat,0.049719026,Fruits and Vegetables,246.7144,OUT046,1997,Small,Tier 1,Supermarket Type1,5145.3024,0.9996966602473526,Food,16,
NCV30,20.2,Non-Edible,0.065932087,Household,64.851,OUT046,1997,Small,Tier 1,Supermarket Type1,948.765,0.8810488758907165,Non-Consumable,16,
FDL45,15.6,Low Fat,0.037505332,Snack Foods,126.2704,OUT027,1985,Medium,Tier 3,Supermarket Type2,4255.7936,0.8937842378432104,Food,28,
FDK09,15.2,Low Fat,0.09228235300000001,Snack Foods,227.2352,OUT017,2007,Small,Tier 2,Supermarket Type1,4122.6336,0.8126198279333718,Food,6,
FDQ58,7.315,Low Fat,0.01532563,Snack Foods,153.434,OUT049,1999,Medium,Tier 1,Supermarket Type1,459.402,0.475092444649696,Food,14,
FDA28,16.1,Regular,0.047996607999999996,Frozen Foods,127.0362,OUT018,2009,Medium,Tier 3,Supermarket Type2,1384.1982,0.9020659521966481,Food,4,
FDA02,14.0,Regular,0.052040539000000004,Dairy,143.1786,OUT019,1985,Small,Tier 1,Grocery Store,288.9572,1.5808499286429056,Food,28,
NCC54,17.75,Non-Edible,0.09762961099999999,Health and Hygiene,240.4196,OUT013,1987,High,Tier 3,Supermarket Type1,4579.3724,0.8973983515680405,Non-Consumable,26,
FDA55,17.2,Regular,0.057221177000000005,Fruits and Vegetables,225.4088,OUT018,2009,Medium,Tier 3,Supermarket Type2,2460.7968,0.8456656501510087,Food,4,
NCJ43,6.635,Non-Edible,0.045308629,Household,173.1396,OUT010,1998,Small,Tier 3,Grocery Store,348.8792,1.432243888073439,Non-Consumable,15,
NCB19,6.525,Non-Edible,0.158096128,Household,86.3882,OUT019,1985,Small,Tier 1,Grocery Store,85.8882,1.5556266860291992,Non-Consumable,28,
FDA19,7.52,Low Fat,0.055127499,Fruits and Vegetables,128.2994,OUT046,1997,Small,Tier 1,Supermarket Type1,3983.4814,0.8512405408736076,Food,16,
FDD35,12.15,Low Fat,0.025842905,Starchy Foods,119.844,OUT013,1987,High,Tier 3,Supermarket Type1,599.22,0.7617790201166902,Food,26,
FDK08,9.195,Regular,0.12280294300000001,Fruits and Vegetables,100.1016,OUT018,2009,Medium,Tier 3,Supermarket Type2,1113.2176,0.8342827894523028,Food,4,
FDN27,20.85,Low Fat,0.039370913,Meat,116.9808,OUT027,1985,Medium,Tier 3,Supermarket Type2,3866.9664,0.8528197448024856,Food,28,
NCC19,6.57,Non-Edible,0.096411426,Household,192.982,OUT027,1985,Medium,Tier 3,Supermarket Type2,4633.968,0.996618452589615,Non-Consumable,28,
FDL16,12.85,Low Fat,0.16871476,Frozen Foods,47.306000000000004,OUT049,1999,Medium,Tier 1,Supermarket Type1,1071.938,0.8692054366630907,Food,14,
NCL54,12.6,Non-Edible,0.082353076,Household,176.9054,OUT027,1985,Medium,Tier 3,Supermarket Type2,4202.5296,0.9942156396798021,Non-Consumable,28,
FDR33,7.31,Low Fat,0.026830586,Snack Foods,108.057,OUT049,1999,Medium,Tier 1,Supermarket Type1,2087.283,0.8889642861787321,Food,14,
FDD52,18.25,Regular,0.18326022100000003,Dairy,108.557,OUT035,2004,Small,Tier 2,Supermarket Type1,1208.427,0.9998501572362413,Food,9,
FDV33,9.6,Regular,0.027386122000000002,Snack Foods,259.2304,OUT049,1999,Medium,Tier 1,Supermarket Type1,4649.9472,0.9996413246984432,Food,14,
FDF21,10.3,Regular,0.06611236082486209,Fruits and Vegetables,191.153,OUT035,2004,Small,Tier 2,Supermarket Type1,1707.777,0.9929131828931405,Food,9,
FDM56,16.7,Low Fat,0.06611236082486209,Fruits and Vegetables,109.1912,OUT018,2009,Medium,Tier 3,Supermarket Type2,545.956,0.8272684829904007,Food,4,
FDB12,11.15,Regular,0.105287746,Baking Goods,103.2648,OUT035,2004,Small,Tier 2,Supermarket Type1,2388.8904,0.9988905218564932,Food,9,
FDI48,11.85,Regular,0.06611236082486209,Baking Goods,51.2666,OUT035,2004,Small,Tier 2,Supermarket Type1,410.1328,1.1319495960455075,Food,9,
FDH09,12.6,Low Fat,0.05616476,Seafood,51.8982,OUT049,1999,Medium,Tier 1,Supermarket Type1,473.3838,1.000712633736599,Food,14,
FDQ36,7.855,Regular,0.06611236082486209,Baking Goods,38.3848,OUT046,1997,Small,Tier 1,Supermarket Type1,932.12,0.4912380420216273,Food,16,
FDY16,18.35,Regular,0.092150005,Frozen Foods,184.8266,OUT013,1987,High,Tier 3,Supermarket Type1,3872.9586,0.8692612181663236,Food,26,
NCM43,14.5,Non-Edible,0.01938106,Others,164.321,OUT027,1985,Medium,Tier 3,Supermarket Type2,5546.1140000000005,0.8268929447661031,Non-Consumable,28,
FDF59,12.5,Low Fat,0.07153422599999999,Starchy Foods,124.902,OUT018,2009,Medium,Tier 3,Supermarket Type2,1771.0279999999998,1.0210718559199436,Food,4,
NCR38,17.25,Non-Edible,0.113497001,Household,253.4724,OUT035,2004,Small,Tier 2,Supermarket Type1,755.0172,0.887416505681019,Non-Consumable,9,
FDY13,12.1,Low Fat,0.030121709,Canned,78.067,OUT035,2004,Small,Tier 2,Supermarket Type1,2220.4429999999998,0.9015238861307902,Food,9,
FDC40,16.0,Regular,0.065051586,Dairy,76.1986,OUT035,2004,Small,Tier 2,Supermarket Type1,1090.5804,0.9977628080432818,Food,9,
FDT11,5.94,Regular,0.029538508999999998,Breads,189.4556,OUT017,2007,Small,Tier 2,Supermarket Type1,1877.556,0.9034879730066335,Food,6,
FDT59,13.65,Low Fat,0.015976248999999998,Breads,230.2668,OUT018,2009,Medium,Tier 3,Supermarket Type2,2994.7684,0.6575645724413773,Food,4,
NCU54,8.88,Non-Edible,0.09862237800000001,Household,208.42700000000002,OUT046,1997,Small,Tier 1,Supermarket Type1,5452.901999999999,0.8980339036168938,Non-Consumable,16,
FDG34,11.5,Regular,0.062885197,Snack Foods,106.7254,OUT010,1998,Small,Tier 3,Grocery Store,542.627,1.5256561448935533,Food,15,
FDQ36,7.855,Regular,0.162461219,Baking Goods,39.2848,OUT017,2007,Small,Tier 2,Supermarket Type1,857.5504,1.2071438703788455,Food,6,
DRZ11,8.85,Regular,0.11284010800000001,Soft Drinks,122.0388,OUT049,1999,Medium,Tier 1,Supermarket Type1,1238.388,1.0002813724509774,Drinks,14,
DRH23,14.65,Low Fat,0.29820527199999997,Hard Drinks,55.7614,OUT019,1985,Small,Tier 1,Grocery Store,110.5228,1.7012314525512497,Drinks,28,
FDT55,13.6,Regular,0.043902087,Fruits and Vegetables,157.0946,OUT017,2007,Small,Tier 2,Supermarket Type1,5522.811,0.8681506504264941,Food,6,
NCV53,8.27,Non-Edible,0.018797945,Health and Hygiene,241.28799999999998,OUT013,1987,High,Tier 3,Supermarket Type1,5512.8240000000005,0.8791323597642755,Non-Consumable,26,
FDQ33,13.35,Low Fat,0.06611236082486209,Snack Foods,151.6708,OUT027,1985,Medium,Tier 3,Supermarket Type2,4815.0656,0.776937150583627,Food,28,
NCJ54,9.895,Non-Edible,0.060017127999999996,Household,230.8642,OUT013,1987,High,Tier 3,Supermarket Type1,4414.9198,0.9999349261458406,Non-Consumable,26,
FDY16,18.35,Regular,0.16147714,Frozen Foods,186.2266,OUT019,1985,Small,Tier 1,Grocery Store,1106.5596,1.5232317721785689,Food,28,
NCN07,18.5,Non-Edible,0.033944697999999995,Others,129.9284,OUT046,1997,Small,Tier 1,Supermarket Type1,1054.6272,0.9114073000333341,Non-Consumable,16,
FDO01,21.1,Regular,0.020803053999999998,Breakfast,129.7994,OUT018,2009,Medium,Tier 3,Supermarket Type2,1284.994,1.0035088420703464,Food,4,
FDP32,6.65,Low Fat,0.08816538,Fruits and Vegetables,126.8678,OUT017,2007,Small,Tier 2,Supermarket Type1,1780.3492,1.0038940622654908,Food,6,
NCN07,18.5,Non-Edible,0.034082974,Others,130.9284,OUT018,2009,Medium,Tier 3,Supermarket Type2,1977.4260000000002,0.9151199786914096,Non-Consumable,4,
DRN47,12.099999999999998,Low Fat,0.016745264,Hard Drinks,180.766,OUT027,1985,Medium,Tier 3,Supermarket Type2,3056.022,0.7103633409576753,Drinks,28,
NCM18,13.0,Non-Edible,0.083009876,Household,61.1194,OUT045,2002,Small,Tier 2,Supermarket Type1,2352.9372,1.0024489853621539,Non-Consumable,11,
FDD40,20.25,Regular,0.014721719,Dairy,193.6162,OUT027,1985,Medium,Tier 3,Supermarket Type2,5195.2374,0.995535928175601,Food,28,
FDW47,15.0,Low Fat,0.046375227000000005,Breads,122.8414,OUT046,1997,Small,Tier 1,Supermarket Type1,731.0484,0.8078179076040428,Food,16,
FDI45,13.1,Low Fat,0.037639672,Fruits and Vegetables,175.6054,OUT049,1999,Medium,Tier 1,Supermarket Type1,1050.6324,0.999799158072827,Food,14,
FDJ46,11.1,Low Fat,0.04500603,Snack Foods,174.0054,OUT018,2009,Medium,Tier 3,Supermarket Type2,2101.2648,1.0043141283674764,Food,4,
FDD38,16.75,Regular,0.013711273999999999,Canned,100.2674,OUT010,1998,Small,Tier 3,Grocery Store,203.7348,0.8606363206469237,Food,15,
FDS37,7.655,Low Fat,0.032009653,Canned,117.2492,OUT045,2002,Small,Tier 2,Supermarket Type1,2432.8332,0.8997540476956329,Food,11,
FDY60,10.5,Regular,0.026424424,Baking Goods,145.2128,OUT045,2002,Small,Tier 2,Supermarket Type1,3739.1328,0.6974363450668756,Food,11,
FDP13,8.1,Regular,0.134870732,Canned,41.948,OUT018,2009,Medium,Tier 3,Supermarket Type2,199.74,0.8452408448291501,Food,4,
FDM28,15.7,Low Fat,0.045295529,Frozen Foods,181.36599999999999,OUT045,2002,Small,Tier 2,Supermarket Type1,1977.4260000000002,0.8094561808246505,Food,11,
FDY33,14.5,Regular,0.097750937,Snack Foods,159.7262,OUT017,2007,Small,Tier 2,Supermarket Type1,5728.5432,0.946763908844873,Food,6,
NCM54,17.7,Non-Edible,0.05089667,Household,125.5678,OUT013,1987,High,Tier 3,Supermarket Type1,1398.8458,0.8689805119480345,Non-Consumable,26,
FDK04,7.36,Low Fat,0.052312034,Frozen Foods,58.5588,OUT046,1997,Small,Tier 1,Supermarket Type1,801.6232,0.8808032109169203,Food,16,
NCI42,18.75,Non-Edible,0.010363586,Household,207.1954,OUT035,2004,Small,Tier 2,Supermarket Type1,1667.1632,0.9998501869238509,Non-Consumable,9,
FDF45,18.2,Regular,0.012254428999999999,Fruits and Vegetables,59.9904,OUT018,2009,Medium,Tier 3,Supermarket Type2,644.4944,1.0015735285749778,Food,4,
FDN56,5.46,Regular,0.107223632,Fruits and Vegetables,144.8786,OUT049,1999,Medium,Tier 1,Supermarket Type1,3323.0078,0.9152630212139696,Food,14,
FDR56,15.5,Regular,0.101335811,Fruits and Vegetables,196.5768,OUT017,2007,Small,Tier 2,Supermarket Type1,3350.3056,1.004039354678797,Food,6,
FDX40,12.85,Low Fat,0.09899313900000001,Frozen Foods,39.3164,OUT046,1997,Small,Tier 1,Supermarket Type1,540.6296,0.8642651744332045,Food,16,
FDB34,15.25,Low Fat,0.026760329,Snack Foods,86.0198,OUT017,2007,Small,Tier 2,Supermarket Type1,2006.0554,0.9163662043739493,Food,6,
FDY47,8.6,Regular,0.054594957,Breads,130.531,OUT045,2002,Small,Tier 2,Supermarket Type1,1298.31,0.9019712727333515,Food,11,
DRB01,7.39,Low Fat,0.08217094700000001,Soft Drinks,190.953,OUT013,1987,High,Tier 3,Supermarket Type1,2466.7889999999998,1.0005419042320869,Drinks,26,
FDR51,9.035,Regular,0.17382151899999998,Meat,151.4708,OUT045,2002,Small,Tier 2,Supermarket Type1,2407.5328,1.0002986439682613,Food,11,
FDR48,11.65,Low Fat,0.131708682,Baking Goods,152.3024,OUT049,1999,Medium,Tier 1,Supermarket Type1,1518.024,1.042900757244015,Food,14,
FDZ25,15.7,Regular,0.027594063999999998,Canned,171.179,OUT013,1987,High,Tier 3,Supermarket Type1,1867.569,0.8107579666992796,Food,26,
FDJ04,18.0,Low Fat,0.12470444,Frozen Foods,120.3124,OUT045,2002,Small,Tier 2,Supermarket Type1,2725.7852,1.0009211611529005,Food,11,
NCG07,12.3,Non-Edible,0.052247805999999994,Household,190.85299999999998,OUT027,1985,Medium,Tier 3,Supermarket Type2,4554.072,0.8987233294987259,Non-Consumable,28,
FDB52,17.75,Low Fat,0.030559582999999998,Dairy,257.4672,OUT018,2009,Medium,Tier 3,Supermarket Type2,3835.008,1.003675809183281,Food,4,
FDH14,17.1,Regular,0.046903482,Canned,142.0838,OUT045,2002,Small,Tier 2,Supermarket Type1,2528.7084,0.8317485490231946,Food,11,
NCY17,18.2,Non-Edible,0.163096139,Health and Hygiene,43.0086,OUT046,1997,Small,Tier 1,Supermarket Type1,758.3462,1.134844054852402,Non-Consumable,16,
FDX31,20.35,Regular,0.06611236082486209,Fruits and Vegetables,234.4958,OUT045,2002,Small,Tier 2,Supermarket Type1,1402.1748,2.4182465661022094,Food,11,
FDN12,15.6,Low Fat,0.081103929,Baking Goods,112.3544,OUT046,1997,Small,Tier 1,Supermarket Type1,1006.6896,0.9344595705245209,Food,16,
FDG56,13.3,Regular,0.071743629,Fruits and Vegetables,59.7536,OUT018,2009,Medium,Tier 3,Supermarket Type2,918.804,1.0030881780642842,Food,4,
FDP23,6.71,Low Fat,0.035731825,Breads,218.3166,OUT018,2009,Medium,Tier 3,Supermarket Type2,5660.6316,0.8568870354528094,Food,4,
FDC47,15.0,Low Fat,0.11913174900000001,Snack Foods,226.9694,OUT045,2002,Small,Tier 2,Supermarket Type1,6851.081999999999,0.8092023548047348,Food,11,
FDW25,5.175,Low Fat,0.037217847000000005,Canned,86.8224,OUT027,1985,Medium,Tier 3,Supermarket Type2,1448.7808,0.9960158453075754,Food,28,
NCR42,9.105,Non-Edible,0.038559926,Household,33.89,OUT045,2002,Small,Tier 2,Supermarket Type1,99.87,0.8165424159376512,Non-Consumable,11,
DRO59,11.8,Low Fat,0.054238448,Hard Drinks,75.4012,OUT049,1999,Medium,Tier 1,Supermarket Type1,986.7156,0.8416231747696434,Drinks,14,
FDT60,12.0,Low Fat,0.075856062,Baking Goods,124.5388,OUT018,2009,Medium,Tier 3,Supermarket Type2,1733.7432,0.8711940270354199,Food,4,
FDE32,20.7,Low Fat,0.048957533,Fruits and Vegetables,37.8506,OUT018,2009,Medium,Tier 3,Supermarket Type2,265.6542,1.0034270043342264,Food,4,
FDF21,10.3,Regular,0.059160135,Fruits and Vegetables,191.553,OUT017,2007,Small,Tier 2,Supermarket Type1,6641.355,0.8885006859586823,Food,6,
FDX04,19.6,Regular,0.041536962000000004,Frozen Foods,46.0376,OUT013,1987,High,Tier 3,Supermarket Type1,527.3136,0.9215224076934792,Food,26,
FDC22,6.89,Regular,0.06611236082486209,Snack Foods,193.482,OUT049,1999,Medium,Tier 1,Supermarket Type1,2510.0660000000003,0.5396532336786494,Food,14,
FDD39,16.7,Low Fat,0.070297175,Dairy,216.385,OUT045,2002,Small,Tier 2,Supermarket Type1,3678.545,0.9042461801234818,Food,11,
DRC36,13.0,Regular,0.044984874,Soft Drinks,175.0054,OUT046,1997,Small,Tier 1,Supermarket Type1,1926.1594,0.9140296111884982,Drinks,16,
DRE01,10.1,Low Fat,0.167155198,Soft Drinks,241.7512,OUT046,1997,Small,Tier 1,Supermarket Type1,5331.7264,0.7480005055726542,Drinks,16,
FDP37,15.6,Low Fat,0.14298686300000002,Breakfast,130.3994,OUT013,1987,High,Tier 3,Supermarket Type1,2826.9868,0.8670627148862947,Food,26,
DRI01,7.97,Low Fat,0.06611236082486209,Soft Drinks,173.7422,OUT045,2002,Small,Tier 2,Supermarket Type1,2759.0752,1.4122130146380036,Drinks,11,
NCE19,8.97,Non-Edible,0.162856593,Household,54.5956,OUT019,1985,Small,Tier 1,Grocery Store,218.3824,1.5817195895733491,Non-Consumable,28,
NCS30,5.945,Non-Edible,0.06611236082486209,Household,128.9652,OUT017,2007,Small,Tier 2,Supermarket Type1,1808.3128,0.6730022500363682,Non-Consumable,6,
FDX31,20.35,Regular,0.014885998000000001,Fruits and Vegetables,234.4958,OUT018,2009,Medium,Tier 3,Supermarket Type2,3271.7412,0.5444974751675637,Food,4,
FDH47,13.5,Regular,0.12881621199999999,Starchy Foods,96.4068,OUT046,1997,Small,Tier 1,Supermarket Type1,2527.3768,0.8986937734657109,Food,16,
FDY11,6.71,Regular,0.029680868,Baking Goods,65.0142,OUT018,2009,Medium,Tier 3,Supermarket Type2,856.8846,1.0019789315379295,Food,4,
FDU23,12.15,Low Fat,0.036360676,Breads,166.0184,OUT010,1998,Small,Tier 3,Grocery Store,330.2368,1.2492236654683928,Food,15,
FDO19,17.7,Regular,0.016582833,Fruits and Vegetables,50.5034,OUT013,1987,High,Tier 3,Supermarket Type1,1458.102,0.7103613279658346,Food,26,
FDP08,20.5,Regular,0.112316501,Fruits and Vegetables,193.9478,OUT013,1987,High,Tier 3,Supermarket Type1,4456.1994,0.9974906467196378,Food,26,
FDX19,19.1,Low Fat,0.096653315,Fruits and Vegetables,235.1958,OUT013,1987,High,Tier 3,Supermarket Type1,4673.916,0.9974164328624404,Food,26,
FDJ28,12.3,Low Fat,0.021984639,Frozen Foods,191.2162,OUT017,2007,Small,Tier 2,Supermarket Type1,1924.162,0.6000633297959485,Food,6,
FDE29,8.905,Low Fat,0.143351652,Frozen Foods,62.0878,OUT049,1999,Medium,Tier 1,Supermarket Type1,302.939,1.0012240600092492,Food,14,
FDC14,14.5,Regular,0.041482394,Canned,40.0454,OUT017,2007,Small,Tier 2,Supermarket Type1,209.727,0.802201772082639,Food,6,
FDV44,8.365,Regular,0.040069806,Fruits and Vegetables,190.7188,OUT017,2007,Small,Tier 2,Supermarket Type1,1904.1879999999999,1.0042809006911928,Food,6,
NCF43,8.51,Non-Edible,0.052239735,Household,141.947,OUT017,2007,Small,Tier 2,Supermarket Type1,2004.058,0.9524382216403684,Non-Consumable,6,
NCY42,6.38,Non-Edible,0.015149955,Household,144.047,OUT013,1987,High,Tier 3,Supermarket Type1,3149.2340000000004,0.9984812330363755,Non-Consumable,26,
NCZ06,19.6,Non-Edible,0.09370568,Household,253.8698,OUT027,1985,Medium,Tier 3,Supermarket Type2,3297.7074,0.8981008641602682,Non-Consumable,28,
FDB29,16.7,Regular,0.052401765999999995,Frozen Foods,115.1176,OUT035,2004,Small,Tier 2,Supermarket Type1,1488.7288,0.9977669085286599,Food,9,
FDL28,10.0,Regular,0.06312198200000001,Frozen Foods,231.7668,OUT013,1987,High,Tier 3,Supermarket Type1,460.7336,0.9842460869994704,Food,26,
FDF57,14.5,Regular,0.058946687000000005,Fruits and Vegetables,168.6448,OUT045,2002,Small,Tier 2,Supermarket Type1,2897.5616,0.8902276430977195,Food,11,
FDE44,14.65,Low Fat,0.171245426,Fruits and Vegetables,50.3692,OUT013,1987,High,Tier 3,Supermarket Type1,591.2304,1.1379054050766184,Food,26,
FDU33,7.63,Regular,0.134057426,Snack Foods,45.3402,OUT027,1985,Medium,Tier 3,Supermarket Type2,918.804,0.8041392021678032,Food,28,
FDA08,11.85,Regular,0.05036845400000001,Fruits and Vegetables,163.8526,OUT017,2007,Small,Tier 2,Supermarket Type1,1808.9786,0.8935354803917569,Food,6,
NCC06,19.0,Non-Edible,0.026986367,Household,127.1336,OUT046,1997,Small,Tier 1,Supermarket Type1,2812.3392,0.9984078079711936,Non-Consumable,16,
FDO32,6.36,Low Fat,0.120543611,Fruits and Vegetables,45.806000000000004,OUT046,1997,Small,Tier 1,Supermarket Type1,1165.15,0.9990697477683766,Food,16,
FDU39,18.85,Low Fat,0.036037952000000005,Meat,58.4562,OUT046,1997,Small,Tier 1,Supermarket Type1,711.0744,0.9988802010845702,Food,16,
NCK18,9.6,Non-Edible,0.0067253880000000005,Household,165.9184,OUT018,2009,Medium,Tier 3,Supermarket Type2,2972.1312,0.2765567100105423,Non-Consumable,4,
FDI26,5.94,Low Fat,0.034940979,Canned,177.3344,OUT049,1999,Medium,Tier 1,Supermarket Type1,1605.9096,0.9035630610865769,Food,14,
DRE37,13.5,Low Fat,0.094219593,Soft Drinks,189.9872,OUT046,1997,Small,Tier 1,Supermarket Type1,1323.6104,0.9160557624829705,Drinks,16,
NCN26,10.85,Non-Edible,0.048004263,Household,117.5808,OUT010,1998,Small,Tier 3,Grocery Store,351.5424,1.1988534924196743,Non-Consumable,15,
FDS16,15.15,Regular,0.066164431,Frozen Foods,147.376,OUT035,2004,Small,Tier 2,Supermarket Type1,2197.14,0.998197317955459,Food,9,
FDE40,15.6,Regular,0.06611236082486209,Dairy,62.4194,OUT018,2009,Medium,Tier 3,Supermarket Type2,804.9522,0.6150978959485852,Food,4,
FDP03,5.15,Regular,0.06611236082486209,Meat,122.9388,OUT017,2007,Small,Tier 2,Supermarket Type1,2105.2596,0.9752064658274087,Food,6,
FDA27,20.35,Regular,0.030975716,Dairy,253.9672,OUT049,1999,Medium,Tier 1,Supermarket Type1,3068.0064,0.8146846194407042,Food,14,
FDJ12,8.895,Regular,0.039101813,Baking Goods,208.8296,OUT049,1999,Medium,Tier 1,Supermarket Type1,5400.9696,0.999454134198587,Food,14,
FDT03,21.25,Low Fat,0.010039493,Meat,181.7608,OUT018,2009,Medium,Tier 3,Supermarket Type2,1102.5648,0.9151090731500499,Food,4,
FDF50,4.905,Low Fat,0.117308165,Canned,195.7768,OUT035,2004,Small,Tier 2,Supermarket Type1,2956.152,1.000812928299421,Food,9,
FDC51,10.895,Regular,0.009641375,Dairy,124.17299999999999,OUT045,2002,Small,Tier 2,Supermarket Type1,1601.249,1.0003838477402167,Food,11,
NCL55,12.15,Non-Edible,0.113212516,Others,254.604,OUT019,1985,Small,Tier 1,Grocery Store,759.012,1.514380189107104,Non-Consumable,28,
FDZ23,17.75,Regular,0.06749003599999999,Baking Goods,185.22400000000002,OUT035,2004,Small,Tier 2,Supermarket Type1,6338.416,0.9118098567556028,Food,9,
FDW24,6.8,Low Fat,0.037573095,Baking Goods,50.2034,OUT045,2002,Small,Tier 2,Supermarket Type1,1166.4816,0.8507638282255724,Food,11,
FDH21,10.395,Low Fat,0.031219108,Seafood,156.9604,OUT035,2004,Small,Tier 2,Supermarket Type1,4595.3516,0.8309613501281806,Food,9,
NCQ41,14.8,Non-Edible,0.032606181,Health and Hygiene,193.5794,OUT010,1998,Small,Tier 3,Grocery Store,390.1588,1.4754879844194837,Non-Consumable,15,
FDH48,13.5,Low Fat,0.06611236082486209,Baking Goods,84.554,OUT018,2009,Medium,Tier 3,Supermarket Type2,778.9860000000001,0.8783401709978943,Food,4,
FDX11,16.0,Regular,0.106731895,Baking Goods,183.6634,OUT035,2004,Small,Tier 2,Supermarket Type1,2544.6876,0.9987064923537087,Food,9,
FDK33,17.85,Low Fat,0.0112259,Snack Foods,211.956,OUT013,1987,High,Tier 3,Supermarket Type1,4474.1759999999995,0.8880032859420178,Food,26,
FDV36,18.7,Low Fat,0.026355345,Baking Goods,127.102,OUT045,2002,Small,Tier 2,Supermarket Type1,3289.052,0.8570500873367484,Food,11,
NCW41,18.0,Non-Edible,0.01548171,Health and Hygiene,159.3604,OUT045,2002,Small,Tier 2,Supermarket Type1,2059.9852,0.6053811604358725,Non-Consumable,11,
FDU32,8.785,Low Fat,0.045465958,Fruits and Vegetables,120.8414,OUT019,1985,Small,Tier 1,Grocery Store,852.8898,1.0678488181610064,Food,28,
FDE36,5.26,Regular,0.041857101,Baking Goods,162.7868,OUT045,2002,Small,Tier 2,Supermarket Type1,4258.4568,0.9115139772820607,Food,11,
FDO27,6.175,Regular,0.06611236082486209,Meat,94.9752,OUT045,2002,Small,Tier 2,Supermarket Type1,1534.0032,0.42240920508447294,Food,11,
FDW27,5.86,Regular,0.151159243,Meat,156.6314,OUT045,2002,Small,Tier 2,Supermarket Type1,3257.7594,0.8902056336628035,Food,11,
FDJ48,11.299999999999999,Low Fat,0.056161529,Baking Goods,246.9118,OUT027,1985,Medium,Tier 3,Supermarket Type2,5681.2714,0.8879592816060089,Food,28,
FDR11,10.5,Regular,0.142419608,Breads,161.1578,OUT013,1987,High,Tier 3,Supermarket Type1,1765.0358,0.9985283952710423,Food,26,
